"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MYO161",0,0.723367011482692,0.368,0.05,0,"InhNeurons","MYO16"
"PAM",0,0.719235892883404,0.52,0.112,0,"InhNeurons","PAM"
"GAD2",0,0.705930746828887,0.401,0.008,0,"InhNeurons","GAD2"
"MT-CO11",0,0.700150337478773,0.709,0.411,0,"InhNeurons","MT-CO1"
"SDK11",0,0.69960053739806,0.425,0.106,0,"InhNeurons","SDK1"
"C8orf34",0,0.692017732338261,0.365,0.055,0,"InhNeurons","C8orf34"
"MT-CO2",0,0.691794700941159,0.692,0.449,0,"InhNeurons","MT-CO2"
"CHRM31",0,0.689813198842097,0.545,0.204,0,"InhNeurons","CHRM3"
"SNRPN",0,0.68911652225666,0.502,0.051,0,"InhNeurons","SNRPN"
"CDH132",0,0.686752887624933,0.413,0.158,0,"InhNeurons","CDH13"
"GRID21",0,0.681669241200363,0.544,0.327,0,"InhNeurons","GRID2"
"HCN11",0,0.679951580343112,0.547,0.142,0,"InhNeurons","HCN1"
"PCLO1",0,0.67096625814699,0.613,0.177,0,"InhNeurons","PCLO"
"DLX6-AS1",0,0.6666843543161,0.367,0.003,0,"InhNeurons","DLX6-AS1"
"CNTNAP52",0,0.662382718393774,0.541,0.215,0,"InhNeurons","CNTNAP5"
"FAM155A2",0,0.658842046088929,0.897,0.435,0,"InhNeurons","FAM155A"
"PTCHD4",0,0.650993927375045,0.355,0.032,0,"InhNeurons","PTCHD4"
"KCND22",0,0.649822907109927,0.616,0.233,0,"InhNeurons","KCND2"
"PCDH11X1",0,0.647971673658858,0.365,0.088,0,"InhNeurons","PCDH11X"
"ASTN21",0,0.646703566107938,0.548,0.247,0,"InhNeurons","ASTN2"
"ATP8A21",0,0.643247468487505,0.573,0.167,0,"InhNeurons","ATP8A2"
"PLD5",0,0.63260757976465,0.416,0.105,0,"InhNeurons","PLD5"
"GRM52",0,0.632502817880827,0.628,0.263,0,"InhNeurons","GRM5"
"KCNJ31",0,0.630776376909989,0.524,0.117,0,"InhNeurons","KCNJ3"
"CDH91",0,0.625336608863941,0.393,0.101,0,"InhNeurons","CDH9"
"GRIN2A1",0,0.624679544183716,0.484,0.214,0,"InhNeurons","GRIN2A"
"FRMPD41",0,0.623411618634143,0.608,0.208,0,"InhNeurons","FRMPD4"
"CSMD32",0,0.622321982184167,0.657,0.31,0,"InhNeurons","CSMD3"
"GRIA42",0,0.619400038938142,0.532,0.285,0,"InhNeurons","GRIA4"
"ZMAT41",0,0.614815960894131,0.412,0.078,0,"InhNeurons","ZMAT4"
"MAP22",0,0.603479488512283,0.726,0.29,0,"InhNeurons","MAP2"
"VWC2",0,0.595487315931012,0.389,0.033,0,"InhNeurons","VWC2"
"MEF2C2",0,0.591529971700927,0.653,0.285,0,"InhNeurons","MEF2C"
"KCNQ51",0,0.590061988690849,0.604,0.253,0,"InhNeurons","KCNQ5"
"FAM19A21",0,0.58761106144637,0.485,0.218,0,"InhNeurons","FAM19A2"
"SYN21",0,0.585224031547188,0.55,0.17,0,"InhNeurons","SYN2"
"MYRIP1",0,0.580066999421403,0.479,0.131,0,"InhNeurons","MYRIP"
"LINGO21",0,0.579497710249885,0.465,0.194,0,"InhNeurons","LINGO2"
"ATP1B1",0,0.574463070311406,0.584,0.246,0,"InhNeurons","ATP1B1"
"ELAVL2",0,0.573707543915531,0.396,0.042,0,"InhNeurons","ELAVL2"
"RGS71",0,0.555233451199745,0.704,0.301,0,"InhNeurons","RGS7"
"KIAA1211",0,0.549263962475846,0.395,0.039,0,"InhNeurons","KIAA1211"
"SLC6A1",0,0.54648012484221,0.399,0.084,0,"InhNeurons","SLC6A1"
"PTPRT2",0,0.545917188150138,0.315,0.151,0,"InhNeurons","PTPRT"
"LINC013221",0,0.540770039793791,0.376,0.105,0,"InhNeurons","LINC01322"
"SOX63",0,0.539733038876328,0.372,0.144,0,"InhNeurons","SOX6"
"MT-ND4",0,0.535338044354351,0.667,0.46,0,"InhNeurons","MT-ND4"
"NEGR11",0,0.533888753800445,0.694,0.401,0,"InhNeurons","NEGR1"
"TIAM1",0,0.529897759645386,0.492,0.145,0,"InhNeurons","TIAM1"
"GNAS",0,0.528135274943362,0.55,0.208,0,"InhNeurons","GNAS"
"GALNT171",0,0.524246181049286,0.437,0.14,0,"InhNeurons","GALNT17"
"DPP62",0,0.521528141316158,0.623,0.343,0,"InhNeurons","DPP6"
"TENM11",0,0.518316936708533,0.34,0.056,0,"InhNeurons","TENM1"
"BTBD11",0,0.513758402544978,0.322,0.01,0,"InhNeurons","BTBD11"
"SLC24A31",0,0.512402379843984,0.362,0.065,0,"InhNeurons","SLC24A3"
"AC073050.11",0,0.504293392652714,0.424,0.153,0,"InhNeurons","AC073050.1"
"PTPRN21",0,0.499441558794214,0.521,0.167,0,"InhNeurons","PTPRN2"
"KCTD161",0,0.498829621011078,0.522,0.201,0,"InhNeurons","KCTD16"
"LRP1B3",0,0.492505178612663,0.835,0.685,0,"InhNeurons","LRP1B"
"CELF41",0,0.49227782150861,0.468,0.122,0,"InhNeurons","CELF4"
"MDGA22",0,0.488831352246628,0.686,0.313,0,"InhNeurons","MDGA2"
"RGS12",0,0.488507231428079,0.327,0.074,0,"InhNeurons","RGS12"
"CNR1",0,0.488456217778913,0.211,0.021,0,"InhNeurons","CNR1"
"NHS",0,0.484703677318518,0.365,0.032,0,"InhNeurons","NHS"
"AC124312.11",0,0.4846107408135,0.555,0.202,0,"InhNeurons","AC124312.1"
"ADAMTS9-AS21",0,0.482690382086585,0.316,0.07,0,"InhNeurons","ADAMTS9-AS2"
"LRRC4C1",0,0.478466816165871,0.656,0.345,0,"InhNeurons","LRRC4C"
"OPCML2",0,0.477694459170424,0.795,0.358,0,"InhNeurons","OPCML"
"UNC13C",0,0.476279522414852,0.263,0.057,0,"InhNeurons","UNC13C"
"SETBP11",0,0.473706825329868,0.447,0.128,0,"InhNeurons","SETBP1"
"TNRC6A2",0,0.473394582734547,0.706,0.383,0,"InhNeurons","TNRC6A"
"SCN1A2",0,0.473156356274602,0.449,0.141,0,"InhNeurons","SCN1A"
"ALK1",0,0.472721284439972,0.281,0.065,0,"InhNeurons","ALK"
"DNER1",0,0.470848741725208,0.438,0.169,0,"InhNeurons","DNER"
"CXCL14",0,0.469126750374017,0.179,0.008,0,"InhNeurons","CXCL14"
"PAK31",0,0.467397164219294,0.479,0.146,0,"InhNeurons","PAK3"
"CACNA1B1",0,0.464342978945717,0.518,0.182,0,"InhNeurons","CACNA1B"
"TMEM132B1",0,0.463846011147049,0.478,0.18,0,"InhNeurons","TMEM132B"
"THRB1",0,0.462283672461501,0.528,0.22,0,"InhNeurons","THRB"
"GRIN3A",0,0.459133312303963,0.266,0.013,0,"InhNeurons","GRIN3A"
"ARL4C",0,0.457390803391182,0.318,0.018,0,"InhNeurons","ARL4C"
"NTRK22",0,0.456977581280509,0.67,0.328,0,"InhNeurons","NTRK2"
"MAGI1",0,0.455306198185011,0.621,0.319,0,"InhNeurons","MAGI1"
"ATRNL12",0,0.450116277292356,0.606,0.3,0,"InhNeurons","ATRNL1"
"THSD7B",0,0.448237707864769,0.158,0.011,0,"InhNeurons","THSD7B"
"SLC35F4",0,0.446395210153057,0.278,0.007,0,"InhNeurons","SLC35F4"
"SLC4A101",0,0.442415652230218,0.531,0.203,0,"InhNeurons","SLC4A10"
"ANKRD30BL1",0,0.441702645923716,0.404,0.123,0,"InhNeurons","ANKRD30BL"
"CACNA1A2",0,0.441696930771116,0.455,0.185,0,"InhNeurons","CACNA1A"
"RIMS11",0,0.441177158444643,0.504,0.196,0,"InhNeurons","RIMS1"
"ERC1",0,0.438156546680829,0.522,0.208,0,"InhNeurons","ERC1"
"KCNT21",0,0.438107144296297,0.303,0.099,0,"InhNeurons","KCNT2"
"PRELID2",0,0.43498928427942,0.18,0.059,0,"InhNeurons","PRELID2"
"SLC2A132",0,0.43481978860594,0.47,0.178,0,"InhNeurons","SLC2A13"
"KIF26B1",0,0.431064658127992,0.308,0.065,0,"InhNeurons","KIF26B"
"PCDH151",0,0.430442756713153,0.387,0.13,0,"InhNeurons","PCDH15"
"VSTM2A",0,0.429168981869765,0.335,0.045,0,"InhNeurons","VSTM2A"
"GRM72",0,0.428696578330721,0.448,0.238,0,"InhNeurons","GRM7"
"GABBR21",0,0.423465622647699,0.445,0.144,0,"InhNeurons","GABBR2"
"SHISA92",0,0.422181939336262,0.386,0.16,0,"InhNeurons","SHISA9"
"NMNAT21",0,0.421137182899737,0.4,0.098,0,"InhNeurons","NMNAT2"
"RUNX1T1",0,0.421016743536159,0.388,0.136,0,"InhNeurons","RUNX1T1"
"ASIC21",0,0.42054197809624,0.411,0.173,0,"InhNeurons","ASIC2"
"PDE10A1",0,0.420511105199165,0.367,0.109,0,"InhNeurons","PDE10A"
"DOK61",0,0.417535768805022,0.37,0.106,0,"InhNeurons","DOK6"
"PPM1E1",0,0.416923018602846,0.4,0.12,0,"InhNeurons","PPM1E"
"KCNH71",0,0.415765081035023,0.421,0.155,0,"InhNeurons","KCNH7"
"CACNA1D1",0,0.414554018727107,0.4,0.112,0,"InhNeurons","CACNA1D"
"SEMA6D",0,0.413960325921074,0.288,0.131,0,"InhNeurons","SEMA6D"
"DCLK12",0,0.413880190440354,0.538,0.229,0,"InhNeurons","DCLK1"
"SRRM41",0,0.412241259950895,0.356,0.085,0,"InhNeurons","SRRM4"
"GRK3",0,0.41086446902941,0.382,0.106,0,"InhNeurons","GRK3"
"RPS6KA22",0,0.407375066374369,0.485,0.206,0,"InhNeurons","RPS6KA2"
"NRXN13",0,0.406351415943437,0.791,0.548,0,"InhNeurons","NRXN1"
"TMEM178B1",0,0.40525409205345,0.513,0.198,0,"InhNeurons","TMEM178B"
"ADGRL21",0,0.402730813843314,0.429,0.169,0,"InhNeurons","ADGRL2"
"DOCK31",0,0.400075306779146,0.745,0.457,0,"InhNeurons","DOCK3"
"CNTNAP3B2",0,0.392708062466624,0.254,0.075,0,"InhNeurons","CNTNAP3B"
"PLXNA41",0,0.388719101846996,0.319,0.081,0,"InhNeurons","PLXNA4"
"AHI11",0,0.387373027259025,0.545,0.264,0,"InhNeurons","AHI1"
"SHISA6",0,0.379915520100748,0.26,0.045,0,"InhNeurons","SHISA6"
"GABRA11",0,0.379735313102081,0.334,0.08,0,"InhNeurons","GABRA1"
"EXT1",0,0.377778378609303,0.376,0.16,0,"InhNeurons","EXT1"
"PRKCE1",0,0.376903370355188,0.46,0.197,0,"InhNeurons","PRKCE"
"SYNE12",0,0.376573161352654,0.547,0.271,0,"InhNeurons","SYNE1"
"NETO11",0,0.376198505109633,0.302,0.104,0,"InhNeurons","NETO1"
"KCNIP11",0,0.375410883202482,0.297,0.062,0,"InhNeurons","KCNIP1"
"SMYD31",0,0.374502001195652,0.588,0.329,0,"InhNeurons","SMYD3"
"NCALD2",0,0.369044817007395,0.361,0.127,0,"InhNeurons","NCALD"
"AC006148.1",0,0.368073049753098,0.387,0.152,0,"InhNeurons","AC006148.1"
"PRR161",0,0.365996665577399,0.232,0.063,0,"InhNeurons","PRR16"
"LRFN51",0,0.364624300328539,0.477,0.227,0,"InhNeurons","LRFN5"
"PTPRG1",0,0.361835425212092,0.513,0.262,0,"InhNeurons","PTPRG"
"AC233296.1",0,0.361754262771879,0.286,0.069,0,"InhNeurons","AC233296.1"
"ANK1",0,0.359786977365147,0.249,0.008,0,"InhNeurons","ANK1"
"FTX1",0,0.358472966793123,0.807,0.577,0,"InhNeurons","FTX"
"CSRNP31",0,0.358391555500469,0.432,0.174,0,"InhNeurons","CSRNP3"
"KLF121",0,0.357686607121847,0.342,0.122,0,"InhNeurons","KLF12"
"MEG81",0,0.357120326783797,0.368,0.111,0,"InhNeurons","MEG8"
"AC092683.11",0,0.355779843080088,0.357,0.123,0,"InhNeurons","AC092683.1"
"ANKS1B1",0,0.353230031412177,0.852,0.6,0,"InhNeurons","ANKS1B"
"CALN11",0,0.353118318108166,0.309,0.131,0,"InhNeurons","CALN1"
"SLC25A12",0,0.350308398857198,0.392,0.133,0,"InhNeurons","SLC25A12"
"CCDC85A1",0,0.348104612973462,0.279,0.087,0,"InhNeurons","CCDC85A"
"SCN2A1",0,0.346200611837704,0.443,0.177,0,"InhNeurons","SCN2A"
"SCG2",0,0.344134701573422,0.235,0.032,0,"InhNeurons","SCG2"
"LRRTM42",0,0.343746457396007,0.736,0.423,0,"InhNeurons","LRRTM4"
"PLCXD3",0,0.342679273631746,0.217,0.031,0,"InhNeurons","PLCXD3"
"RAPGEF42",0,0.340825232546342,0.395,0.143,0,"InhNeurons","RAPGEF4"
"OSBPL61",0,0.340075028912356,0.371,0.135,0,"InhNeurons","OSBPL6"
"CERS61",0,0.339448321509233,0.402,0.149,0,"InhNeurons","CERS6"
"ADCY81",0,0.33944234847267,0.269,0.057,0,"InhNeurons","ADCY8"
"SYT161",0,0.337890548513719,0.354,0.112,0,"InhNeurons","SYT16"
"LUZP21",0,0.335696041869421,0.301,0.124,0,"InhNeurons","LUZP2"
"LSAMP3",0,0.335137268681935,0.929,0.739,0,"InhNeurons","LSAMP"
"ZNF804B1",0,0.335050891859891,0.242,0.092,0,"InhNeurons","ZNF804B"
"SV2A",0,0.334519780073543,0.304,0.066,0,"InhNeurons","SV2A"
"MEF2C-AS11",0,0.334138931978759,0.373,0.147,0,"InhNeurons","MEF2C-AS1"
"FRAS11",0,0.333841688167406,0.232,0.058,0,"InhNeurons","FRAS1"
"NSF1",0,0.33285231016034,0.476,0.226,0,"InhNeurons","NSF"
"KHDRBS21",0,0.332355523952225,0.471,0.248,0,"InhNeurons","KHDRBS2"
"SYT14",0,0.330333775161331,0.356,0.116,0,"InhNeurons","SYT14"
"PIP5K1B",0,0.330288505098692,0.267,0.052,0,"InhNeurons","PIP5K1B"
"OSBPL8",0,0.330028640815181,0.377,0.144,0,"InhNeurons","OSBPL8"
"CHSY31",0,0.328929901191159,0.353,0.179,0,"InhNeurons","CHSY3"
"TMEM1082",0,0.328716892325607,0.409,0.185,0,"InhNeurons","TMEM108"
"MCTP11",0,0.327365499784984,0.366,0.154,0,"InhNeurons","MCTP1"
"PTPRO1",0,0.326508195649553,0.295,0.108,0,"InhNeurons","PTPRO"
"RPH3A",0,0.326056486445861,0.255,0.052,0,"InhNeurons","RPH3A"
"KIT",0,0.325134469399012,0.135,0.007,0,"InhNeurons","KIT"
"VWC2L",0,0.323414495796125,0.222,0.039,0,"InhNeurons","VWC2L"
"OSBPL3",0,0.321611644693326,0.266,0.053,0,"InhNeurons","OSBPL3"
"NR2F2-AS1",0,0.32032654587251,0.184,0.014,0,"InhNeurons","NR2F2-AS1"
"CDK142",0,0.319254548173813,0.379,0.178,0,"InhNeurons","CDK14"
"KCNQ32",0,0.31885478095213,0.462,0.208,0,"InhNeurons","KCNQ3"
"PACRG",0,0.316887718100283,0.295,0.09,0,"InhNeurons","PACRG"
"ADRA1A",0,0.316247782680811,0.238,0.042,0,"InhNeurons","ADRA1A"
"ZNF385B1",0,0.316067047751251,0.349,0.149,0,"InhNeurons","ZNF385B"
"RBFOX2",0,0.315963771838764,0.446,0.201,0,"InhNeurons","RBFOX2"
"DLGAP21",0,0.315563213269867,0.449,0.222,0,"InhNeurons","DLGAP2"
"AGBL41",0,0.315090637201165,0.555,0.274,0,"InhNeurons","AGBL4"
"NETO2",0,0.314777570890402,0.236,0.044,0,"InhNeurons","NETO2"
"GPR1581",0,0.313173910651509,0.321,0.114,0,"InhNeurons","GPR158"
"REV3L3",0,0.311489643836887,0.447,0.198,0,"InhNeurons","REV3L"
"CACNA1C1",0,0.310219554666049,0.476,0.22,0,"InhNeurons","CACNA1C"
"UNC802",0,0.309519247955769,0.393,0.156,0,"InhNeurons","UNC80"
"EPHA7",0,0.309399903702912,0.243,0.048,0,"InhNeurons","EPHA7"
"GABRB13",0,0.306937919547685,0.517,0.245,0,"InhNeurons","GABRB1"
"LARGE11",0,0.306590601297183,0.418,0.21,0,"InhNeurons","LARGE1"
"SPAG16",0,0.305402995909824,0.32,0.114,0,"InhNeurons","SPAG16"
"UBASH3B",0,0.304366685023535,0.237,0.029,0,"InhNeurons","UBASH3B"
"GRIA32",0,0.303919322224322,0.383,0.194,0,"InhNeurons","GRIA3"
"SMARCA2",0,0.303098439197485,0.382,0.167,0,"InhNeurons","SMARCA2"
"RBMS31",0,0.301737841298038,0.237,0.038,0,"InhNeurons","RBMS3"
"PNMA2",0,0.301312024903842,0.268,0.056,0,"InhNeurons","PNMA2"
"RASAL22",0,0.301170611586582,0.441,0.221,0,"InhNeurons","RASAL2"
"KCNB21",0,0.300982735895085,0.282,0.106,0,"InhNeurons","KCNB2"
"HDAC91",0,0.300402144935935,0.421,0.221,0,"InhNeurons","HDAC9"
"DAAM12",0,0.300276514084127,0.346,0.117,0,"InhNeurons","DAAM1"
"COL25A1",0,0.299746722387144,0.17,0.017,0,"InhNeurons","COL25A1"
"CAMTA1",0,0.299631061963564,0.532,0.289,0,"InhNeurons","CAMTA1"
"AC010127.1",0,0.299333919418142,0.186,0.025,0,"InhNeurons","AC010127.1"
"RERG1",0,0.297264319244364,0.215,0.039,0,"InhNeurons","RERG"
"FAM189A11",0,0.296456168050462,0.277,0.07,0,"InhNeurons","FAM189A1"
"IDS1",0,0.296166992466074,0.388,0.166,0,"InhNeurons","IDS"
"NSG2",0,0.292334133801419,0.277,0.069,0,"InhNeurons","NSG2"
"PWAR61",0,0.292198568565156,0.321,0.104,0,"InhNeurons","PWAR6"
"RUNDC3B1",0,0.291872861695189,0.287,0.08,0,"InhNeurons","RUNDC3B"
"IGF1",0,0.29187234851016,0.201,0.004,0,"InhNeurons","IGF1"
"PDZRN32",0,0.291839650698284,0.316,0.126,0,"InhNeurons","PDZRN3"
"SAMD5",0,0.290354218837776,0.182,0.018,0,"InhNeurons","SAMD5"
"NAP1L3",0,0.29019068893154,0.231,0.037,0,"InhNeurons","NAP1L3"
"NYAP2",0,0.287964179484299,0.214,0.035,0,"InhNeurons","NYAP2"
"TRPC4",0,0.287465140513527,0.192,0.017,0,"InhNeurons","TRPC4"
"SLC35F12",0,0.287178358246493,0.468,0.19,0,"InhNeurons","SLC35F1"
"PCDH11Y",0,0.286914991218126,0.162,0.048,0,"InhNeurons","PCDH11Y"
"SPHKAP",0,0.282726569520489,0.161,0.023,0,"InhNeurons","SPHKAP"
"SNAP911",0,0.277274551568258,0.366,0.159,0,"InhNeurons","SNAP91"
"FAR2",0,0.276473453377747,0.251,0.061,0,"InhNeurons","FAR2"
"FAM110B1",0,0.273213155931522,0.253,0.062,0,"InhNeurons","FAM110B"
"SNAP251",0,0.270486754848767,0.54,0.304,0,"InhNeurons","SNAP25"
"SPOCK2",0,0.270182958810442,0.242,0.052,0,"InhNeurons","SPOCK2"
"FBXL171",0,0.267875090543441,0.488,0.272,0,"InhNeurons","FBXL17"
"RANBP17",0,0.267301968465855,0.272,0.079,0,"InhNeurons","RANBP17"
"SUPT3H",0,0.267065140936108,0.384,0.194,0,"InhNeurons","SUPT3H"
"ENTPD3",0,0.262469910602721,0.192,0.007,0,"InhNeurons","ENTPD3"
"ARNT2",0,0.261236656479809,0.374,0.172,0,"InhNeurons","ARNT2"
"ADCY22",0,0.260522348959245,0.423,0.192,0,"InhNeurons","ADCY2"
"HIVEP3",0,0.260248170489153,0.353,0.15,0,"InhNeurons","HIVEP3"
"SPTBN41",0,0.259899747752087,0.328,0.132,0,"InhNeurons","SPTBN4"
"AFF2",0,0.259731731773042,0.199,0.025,0,"InhNeurons","AFF2"
"BCL11B",0,0.259366509493988,0.189,0.019,0,"InhNeurons","BCL11B"
"FAM135B",0,0.258111214007765,0.254,0.084,0,"InhNeurons","FAM135B"
"XKR61",0,0.25803844849265,0.38,0.18,0,"InhNeurons","XKR6"
"NDRG41",0,0.257618208361911,0.261,0.103,0,"InhNeurons","NDRG4"
"VIP",0,0.25610965184117,0.112,0.002,0,"InhNeurons","VIP"
"LINC006321",0,0.255395043362765,0.356,0.161,0,"InhNeurons","LINC00632"
"GABRG21",0,0.253952957699858,0.301,0.11,0,"InhNeurons","GABRG2"
"CLVS1",0,0.253927284859555,0.237,0.064,0,"InhNeurons","CLVS1"
"KLHL5",0,0.253338903360371,0.25,0.082,0,"InhNeurons","KLHL5"
"PWRN1",0,0.251795360468673,0.218,0.041,0,"InhNeurons","PWRN1"
"CNTN14",0,0.250919652619251,0.644,0.36,0,"InhNeurons","CNTN1"
"ANKRD26",0,0.250770926044671,0.307,0.123,0,"InhNeurons","ANKRD26"
"ANO41",0,0.250660829593364,0.484,0.263,0,"InhNeurons","ANO4"
"AL445623.2",0,0.250301802181011,0.181,0.016,0,"InhNeurons","AL445623.2"
"AUTS21",1.87128093333555e-305,0.309702179296497,0.779,0.566,5.10522864232603e-301,"InhNeurons","AUTS2"
"ADGRB31",1.3103345182486e-300,0.323516089176301,0.952,0.796,3.57485463268582e-296,"InhNeurons","ADGRB3"
"RTN31",2.12149637296345e-292,0.252960881962739,0.543,0.332,5.78786640471887e-288,"InhNeurons","RTN3"
"L3MBTL4",4.21514163567479e-285,0.314828978312552,0.324,0.168,1.1499749410448e-280,"InhNeurons","L3MBTL4"
"SPOCK31",3.88683063953974e-279,0.345606702025017,0.629,0.405,1.06040513507923e-274,"InhNeurons","SPOCK3"
"LRRC72",2.80090348293096e-278,0.322590484114749,0.696,0.469,7.64142488213225e-274,"InhNeurons","LRRC7"
"GPC62",1.86128822069212e-266,0.447671620598751,0.292,0.15,5.07796652369223e-262,"InhNeurons","GPC6"
"IL1RAPL21",1.35717181703205e-258,0.282409163599357,0.159,0.058,3.70263615122684e-254,"InhNeurons","IL1RAPL2"
"CDH121",2.97994237916258e-250,0.435805877229392,0.329,0.177,8.12987879883135e-246,"InhNeurons","CDH12"
"TMEM132D2",4.87474242454547e-250,0.347715608798923,0.34,0.188,1.32992722826449e-245,"InhNeurons","TMEM132D"
"CCK",9.8019613712959e-249,0.51388788963831,0.241,0.117,2.67417110131695e-244,"InhNeurons","CCK"
"MT-ATP6",2.74971883977702e-244,0.385152113645048,0.547,0.372,7.50178293867967e-240,"InhNeurons","MT-ATP6"
"GPHN",3.24571168250399e-244,0.252137518948823,0.717,0.515,8.85495061220737e-240,"InhNeurons","GPHN"
"NLGN11",2.5045057857452e-216,0.256479109675505,0.765,0.576,6.83279268467007e-212,"InhNeurons","NLGN1"
"LRRTM32",2.87944486061416e-216,0.257364821180013,0.399,0.242,7.85570146872756e-212,"InhNeurons","LRRTM3"
"MT-CYB",2.48999923059698e-213,0.30150852780408,0.458,0.294,6.79321590091469e-209,"InhNeurons","MT-CYB"
"CACNA2D31",7.68475776093363e-195,0.290913535657929,0.363,0.22,2.09655561233791e-190,"InhNeurons","CACNA2D3"
"MT-ND3",1.01374343049387e-189,0.35883950065157,0.504,0.35,2.76569482707337e-185,"InhNeurons","MT-ND3"
"RGS61",5.60476475102783e-184,0.302294694655917,0.302,0.171,1.52909191937541e-179,"InhNeurons","RGS6"
"TRHDE1",6.2139460572358e-183,0.34813309115545,0.184,0.088,1.69528876333507e-178,"InhNeurons","TRHDE"
"MT-ND1",5.78326231846111e-167,0.254540771477316,0.493,0.337,1.57778962572256e-162,"InhNeurons","MT-ND1"
"SLC8A13",1.49723430429844e-131,0.288966681016008,0.424,0.3,4.08475462898701e-127,"InhNeurons","SLC8A1"
"PCDH72",5.95681928702127e-127,0.30638644148047,0.425,0.299,1.62513943788514e-122,"InhNeurons","PCDH7"
"CCNH1",1.66015082366637e-115,0.266221980034316,0.435,0.319,4.5292234771266e-111,"InhNeurons","CCNH"
"DPP103",3.28994884685669e-109,1.07703979055067,0.486,0.41,8.97563844399443e-105,"InhNeurons","DPP10"
"FLT1",0,1.78587388380376,0.465,0.008,0,"Vasculature","FLT1"
"ABCB1",0,1.37170147146637,0.411,0.008,0,"Vasculature","ABCB1"
"EBF1",0,1.30485284995246,0.555,0.002,0,"Vasculature","EBF1"
"ATP10A",0,1.20242261428316,0.393,0.006,0,"Vasculature","ATP10A"
"COBLL1",0,1.17155050634122,0.54,0.022,0,"Vasculature","COBLL1"
"ADAMTS9",0,1.08831845972411,0.256,0.02,0,"Vasculature","ADAMTS9"
"EPAS1",0,1.08112928952153,0.458,0.013,0,"Vasculature","EPAS1"
"MECOM",0,1.0277016747001,0.398,0.039,0,"Vasculature","MECOM"
"CLDN5",0,1.02063812099483,0.388,0.002,0,"Vasculature","CLDN5"
"UTRN1",0,0.98876519661669,0.561,0.084,0,"Vasculature","UTRN"
"AC092957.1",0,0.931195467379738,0.422,0.004,0,"Vasculature","AC092957.1"
"RBPMS",0,0.801881380666017,0.389,0.014,0,"Vasculature","RBPMS"
"IFITM3",0,0.776671586110672,0.402,0.023,0,"Vasculature","IFITM3"
"RGS5",0,0.775984682243331,0.32,0.024,0,"Vasculature","RGS5"
"ARHGAP29",0,0.753579791321052,0.445,0.021,0,"Vasculature","ARHGAP29"
"THSD4",0,0.748913305854539,0.334,0.027,0,"Vasculature","THSD4"
"IGFBP72",0,0.747327852852262,0.419,0.04,0,"Vasculature","IGFBP7"
"SVIL",0,0.742750180428798,0.357,0.018,0,"Vasculature","SVIL"
"A2M1",0,0.729718744844964,0.373,0.023,0,"Vasculature","A2M"
"ITIH5",0,0.710935295482766,0.369,0.002,0,"Vasculature","ITIH5"
"VWF",0,0.687893088039106,0.291,0.006,0,"Vasculature","VWF"
"TIMP3",0,0.6828196344337,0.347,0.045,0,"Vasculature","TIMP3"
"LEF1",0,0.632637966313456,0.326,0.001,0,"Vasculature","LEF1"
"SYNE2",0,0.606874259995765,0.375,0.021,0,"Vasculature","SYNE2"
"SLC7A5",0,0.602710351147715,0.269,0.025,0,"Vasculature","SLC7A5"
"FLI11",0,0.592935689156818,0.304,0.02,0,"Vasculature","FLI1"
"ANO2",0,0.566783089965025,0.303,0.015,0,"Vasculature","ANO2"
"DCN",0,0.563630739764616,0.258,0.007,0,"Vasculature","DCN"
"HIF1A-AS2",0,0.560529806130813,0.258,0.013,0,"Vasculature","HIF1A-AS2"
"FN1",0,0.560290182425985,0.314,0.019,0,"Vasculature","FN1"
"PRKCH",0,0.559497759265093,0.308,0.016,0,"Vasculature","PRKCH"
"LINC02147",0,0.551505215094016,0.195,0.003,0,"Vasculature","LINC02147"
"DUSP1",0,0.532469794798459,0.265,0.015,0,"Vasculature","DUSP1"
"NXN",0,0.524970779926476,0.308,0.032,0,"Vasculature","NXN"
"ITGA1",0,0.523334244095591,0.301,0.008,0,"Vasculature","ITGA1"
"CGNL11",0,0.517739096809365,0.281,0.021,0,"Vasculature","CGNL1"
"SLC2A1",0,0.514386202275494,0.275,0.013,0,"Vasculature","SLC2A1"
"ADGRF5",0,0.498358282332257,0.272,0.006,0,"Vasculature","ADGRF5"
"HLA-E",0,0.495111787381821,0.265,0.017,0,"Vasculature","HLA-E"
"ST8SIA6",0,0.481327551195531,0.222,0.004,0,"Vasculature","ST8SIA6"
"ABCG2",0,0.47957296941635,0.229,0.003,0,"Vasculature","ABCG2"
"CFH",0,0.478988570590259,0.256,0.001,0,"Vasculature","CFH"
"NOTCH3",0,0.476342964320695,0.229,0.002,0,"Vasculature","NOTCH3"
"PODXL",0,0.465630701472434,0.254,0.005,0,"Vasculature","PODXL"
"ERG",0,0.441965445175801,0.231,0.005,0,"Vasculature","ERG"
"PHLDB2",0,0.433323683928333,0.22,0.01,0,"Vasculature","PHLDB2"
"EGFL7",0,0.421333280410661,0.244,0.01,0,"Vasculature","EGFL7"
"TGFBR21",0,0.414436556932566,0.271,0.022,0,"Vasculature","TGFBR2"
"ID1",0,0.412954770936786,0.216,0.004,0,"Vasculature","ID1"
"COL4A1",0,0.412635472749096,0.2,0.01,0,"Vasculature","COL4A1"
