"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"CTSK",0.37917055570573,2.34409900827362,0.82947409884354,0.418484096398636,0.781842021301535,0.809053981880891
"MTX1",-0.161033150084078,4.12351702206247,-0.853370464859478,0.41851265619575,0.781842021301535,-0.80900432904664
"DNAJC27",-0.268780836487436,3.70378600137859,-0.831606510731959,0.418527335033154,0.781842021301535,-0.808978809827589
"AC068282.1",1.10917781543036,1.29071032078836,0.845119705070618,0.418573515726026,0.781842021301535,0.808898527939272
"SCLT1",-0.386194116148025,3.86453530160219,-0.832913461318814,0.418627885756186,0.781842021301535,-0.808804016145475
"F12",1.07693884117399,-0.286993379823565,0.838610086381253,0.418635744719555,0.781842021301535,0.808790355453535
"MGP",0.670408992494314,4.50988971381228,0.837790944985183,0.418642030243005,0.781842021301535,0.808779429871905
"NTSR2",-0.623578138873863,4.87798250016249,-0.856865053528404,0.418731843863804,0.781921020590788,-0.808623325168922
"TYK2",0.232927997179734,4.56778503000131,0.847688067080565,0.418961623503142,0.782197132450787,0.808224035740543
"DYNLT1",-0.181414371352915,6.07318925170526,-0.833624035257456,0.419005976770627,0.782197132450787,-0.808146977643811
"ZMYND19",-0.244772339489772,3.16835841528585,-0.837748469585617,0.419022295660578,0.782197132450787,-0.808118626879343
"U91328.1",0.534333529845969,0.694673054124053,0.826599623108098,0.419096925459587,0.782247714901714,0.807988981002938
"AC131571.1",-0.610222132198536,0.881173410655873,-0.829958485928769,0.419176413535786,0.782307352864417,-0.807850910327112
"MOB1B",0.427829930150148,6.00023300148109,0.840832965148254,0.419347979532638,0.782417065952507,0.8075529529123
"PCSK4",0.589170631142868,1.52733568704585,0.843224191129104,0.419407898627234,0.782417065952507,0.807448908748771
"PDLIM5",0.257726075537826,6.26707071732025,0.832878091420118,0.419447572055665,0.782417065952507,0.807380024188249
"AL365434.2",-0.422425660273736,1.38363169860548,-0.835065031482065,0.419619705546429,0.782417065952507,-0.807081194959969
"ERAP1",0.374603764756191,4.74645319624808,0.858731790904195,0.419650861713702,0.782417065952507,0.807027114563168
"HYDIN",-0.758659641132215,3.1575045341701,-0.823209309677396,0.419698673159383,0.782417065952507,-0.806944128779689
"RC3H1",-0.270590023996662,4.47800218856836,-0.834215461296696,0.419713961899799,0.782417065952507,-0.806917593459126
"AC015726.1",-0.505198066244138,0.553467322595246,-0.830000717169238,0.419720570635706,0.782417065952507,-0.806906123433993
"PPM1L",0.157674369548475,4.77062790091572,0.833094675925062,0.419836711819201,0.782417065952507,0.806704567821418
"CASC2",-0.558382739569442,3.6823354860791,-0.820201009551529,0.419858995935425,0.782417065952507,-0.80666589890696
"NFYA",-0.313177103253658,3.05934910346558,-0.843812124273974,0.419859512895099,0.782417065952507,-0.806665001857681
"MAP2K5",0.181046071633281,3.80547997288446,0.841153265558465,0.419871346041314,0.782417065952507,0.806644468682523
"AP003465.1",-0.654348677639044,0.119843950993364,-0.839890446099761,0.420013841474245,0.782417065952507,-0.806397233696492
"EBLN3P",0.174348505713244,5.3457922676997,0.877289266049092,0.420053849320276,0.782417065952507,0.806327827426875
"ZNF280D",-0.299123766721761,5.39873795618549,-0.840464851412301,0.420231293763168,0.782417065952507,-0.806020040692545
"QPCT",0.495989051470178,2.09926527322262,0.829518956653276,0.420290160945585,0.782417065952507,0.805917949329953
"YLPM1",-0.249756654422539,5.21071268732875,-0.836476252034287,0.420301133562231,0.782417065952507,-0.805898920820943
"C7orf50",0.260431909882418,6.11755272419315,0.840745143028461,0.420304056007588,0.782417065952507,0.805893852819422
"AC087741.2",-0.570836472832095,-0.447148662683365,-0.822942181428117,0.420370432593773,0.782417065952507,-0.805778750461433
"INO80C",-0.273335510198624,3.22009440223232,-0.852320350557791,0.420395469294768,0.782417065952507,-0.805735337573769
"SNRPF",-0.221658526416222,5.97055693469871,-0.835335089818649,0.420402227481495,0.782417065952507,-0.805723619341208
"GSPT2",0.241696819862063,3.49982719603455,0.842570398533771,0.42043204472209,0.782417065952507,0.805671919610632
"NAALADL1",0.649795245192428,0.690219188794203,0.819163769524034,0.420433836597696,0.782417065952507,0.805668812769123
"TSSC4",-0.204016061316691,4.34872449641217,-0.864166714894476,0.420444345553576,0.782417065952507,-0.805650591984309
"PCDHGA12",1.02803787085222,-0.452028363770015,0.823725767365241,0.420492853052756,0.782417065952507,0.805566491500287
"IP6K2",-0.233224329057129,5.56965916157364,-0.84748316544678,0.42053803546742,0.782417065952507,-0.805488161048081
"GNAO1",-0.33036837172551,6.8787573107739,-0.829392737601155,0.420549206878367,0.782417065952507,-0.805468794503668
"C2CD4D",-0.317856280307178,1.04193547257237,-0.818909003484262,0.420576477195279,0.782417065952507,-0.805421520472462
"RANBP17",0.940325370802435,1.33862039895517,0.846357268843868,0.420613950445514,0.782417065952507,0.805356562241806
"RLF",0.195179611033926,3.78204027442783,0.827536221420372,0.420726887309175,0.782538696253062,0.805160811707661
"HMMR",-0.581325559525959,-0.177540289538687,-0.81834303836943,0.420893462463434,0.782760053312322,-0.804872147614518
"C11orf21",-1.08555262457107,0.110149729907396,-0.839435283274409,0.420956649736199,0.782789105616795,-0.804762665655002
"LINGO3",-0.773838596828133,0.0845161806110954,-0.822959939716073,0.421115075460294,0.78297760689587,-0.804488210393115
"AC002467.1",0.289905106748387,1.6004507858632,0.827561687713374,0.42116170126294,0.78297760689587,0.804407447824348
"VARS2",-0.23206739336656,4.01765230081388,-0.838131713593071,0.421200750674433,0.78297760689587,-0.804339812687301
"GTF3C2",-0.265249294433283,4.28119439024854,-0.882685003901763,0.421280661802692,0.783006311799216,-0.804201414896112
"RPL23",0.24518353263039,9.60051119290304,0.835649812051185,0.421359015511148,0.783006311799216,0.804065729349213
"ZNF341",-0.378381730751099,1.55942463989361,-0.830742174558216,0.421478526254246,0.783006311799216,-0.803858800443688
"ZKSCAN3",-0.303144686369524,1.62915594021135,-0.817287825059004,0.421484863331505,0.783006311799216,-0.803847828964656
"NUDT21",0.127512746149126,6.25375981107264,0.817280234530016,0.421489118631651,0.783006311799216,0.803840461752565
"PIN1",-0.246208183662568,6.12524866129076,-0.825495619175166,0.42150166593117,0.783006311799216,-0.803818738834604
"TSLP",0.850468589485338,-0.165989142708017,0.837387094098964,0.421789032089948,0.783371283097614,0.803321330656058
"AC024257.4",-0.690977695521888,-0.420017186430513,-0.836908586343996,0.421799328524204,0.783371283097614,-0.803303512028141
"ARC",0.60178694435131,1.2370920489104,0.816616820665934,0.421861199573668,0.783371283097614,0.803196445651039
"DLEU2",-0.46005623377867,2.79923668894433,-0.830298330743294,0.42196731368886,0.783371283097614,-0.803012839136477
"AC091729.3",-0.46690171271414,2.50533619949731,-0.83751323454342,0.422023465107002,0.783371283097614,-0.802915692738702
"ZNF502",-0.301995112763342,2.13834548726554,-0.816324456293273,0.422025239300111,0.783371283097614,-0.80291262336769
"GLUL",0.295857298098426,9.67060661605293,0.829060386679013,0.422090943239316,0.783371283097614,0.802798960252301
"TPBG",0.797852833295245,2.58851969645426,0.834200249588323,0.42216560297367,0.783371283097614,0.802669816839038
"ENY2",-0.161535588223127,6.12724056081998,-0.832336842785202,0.42223255192234,0.783371283097614,-0.802554022616926
"LINC00327",-0.532258135586129,-0.813405561032056,-0.833153540223385,0.422261848038503,0.783371283097614,-0.802503355736342
"NR6A1",0.521900389085153,0.954927273868926,0.815844618502051,0.422294552531041,0.783371283097614,0.802446796589825
"OTOS",0.991730523507547,3.20128596507835,0.83823010141908,0.422365363855531,0.783371283097614,0.802324344286566
"TRMT5",-0.442107589367824,2.84266059072737,-0.827400175356036,0.422380383824376,0.783371283097614,-0.802298372165851
"CEP95",-0.221540377248614,4.21515359875909,-0.827680938169541,0.422385772527989,0.783371283097614,-0.802289054298358
"PECR",0.292244733423192,2.95062174630098,0.830156354918979,0.422412150829934,0.783371283097614,0.802243443308377
"AL022341.1",-0.598918257630198,-0.223323269407205,-0.822314603925981,0.422575445051272,0.783580342210193,-0.801961126745644
"TTC37",-0.209506612399646,5.88679030464891,-0.840709674065424,0.422620108006178,0.783580342210193,-0.80188392086498
"SLC25A51",-0.495619612810565,2.906939317979,-0.841998015875407,0.422727277756421,0.783681817631282,-0.801698683134938
"SUCLG2",0.218118471182826,5.36221146912857,0.832578588151074,0.422796570396863,0.783681817631282,0.801578928799167
"AC005005.3",-0.467730253983172,0.633405700881744,-0.826480962412712,0.422817698167841,0.783681817631282,-0.801542417220132
"ZNF551",-0.569803239181279,0.717066222406985,-0.828265806722591,0.422972045099376,0.783879611058607,-0.801275717742844
"AL606469.1",-0.773231472139061,-0.871474746108981,-0.826475444865907,0.423202938012577,0.784002768678233,-0.800876859134598
"AC005261.2",0.637261043630875,-0.880250669652314,0.820880184659239,0.423233073511925,0.784002768678233,0.800824810620882
"TRO",0.208001642275312,3.72752531074091,0.826096538999642,0.423236531987888,0.784002768678233,0.800818837454503
"RARS",0.198443009523469,4.55844101455555,0.814034502914971,0.42331145744283,0.784002768678233,0.800689440009958
"AC139795.2",0.738176460529124,-0.28787154079398,0.819716943882871,0.423321150915771,0.784002768678233,0.80067270020846
"MBD5",0.157862313584053,4.26259677716557,0.829240060840673,0.42332433629913,0.784002768678233,0.8006671993719
"AC120053.1",-0.292401740024296,2.15860008676036,-0.82338916552391,0.423461677404273,0.784119730324909,-0.800430048138577
"GTPBP8",-0.176255107316364,3.08230921828371,-0.8137298048467,0.423482783200328,0.784119730324909,-0.800393608083011
"SF3B2",-0.115395447777145,6.55320801965917,-0.819113026117109,0.423600271691647,0.784202520201169,-0.800190778621842
"SIGLEC9",0.678612717530822,1.62050150804261,0.813419601472396,0.423657248700066,0.784202520201169,0.800092426662151
"MRPL2",-0.218316581831678,4.26596169970116,-0.832892660638057,0.423670450696275,0.784202520201169,-0.800069638886689
"RSPH3",0.414479650340321,3.72999158823908,0.821262200423558,0.423875050577899,0.784492994529969,0.799716535072543
"COIL",-0.140241300547602,3.68823578072225,-0.812921947214753,0.423937234065745,0.784499262393947,-0.799609236943346
"GSAP",0.422662904141679,3.15596818353174,0.82946842450887,0.423988417051113,0.784499262393947,0.799520927179902
"NRM",-0.471031474587549,2.26869891241602,-0.812772306101623,0.42402144613199,0.784499262393947,-0.799463942991
"MFSD12",-0.257871491029054,5.33568176111798,-0.828798104925683,0.424289287135068,0.784906564566301,-0.799001939921236
"WDR43",-0.212247665899147,4.3466881616428,-0.830414542783973,0.424377344551166,0.784931751458063,-0.798850085577382
"ZFHX4-AS1",-0.369908341666028,1.68887345089834,-0.821782779473614,0.424398294007039,0.784931751458063,-0.798813961112737
"ZNF627",-0.255267177657758,3.40376793070972,-0.837137659834564,0.424497237526025,0.785026524099988,-0.798643360664584
"STT3B",-0.185774707245182,5.96760301612106,-0.834687423532467,0.42460967910192,0.785066917426531,-0.798449514801865
"IGFBP4",0.661565399985935,3.93081697440196,0.82193427191948,0.424614488182145,0.785066917426531,0.798441224762637
"CDK11B",-0.278921873419325,4.47761122152682,-0.828220845000675,0.424822519398864,0.785301761673792,-0.798082666713067
"PROSER2",-0.989388400579423,-0.338706572537272,-0.826629104704583,0.42483694380396,0.785301761673792,-0.798057808928264
"TRIT1",-0.253941634031638,2.86341970611297,-0.840526345244862,0.42517849504061,0.785357503318875,-0.797469352770748
"ZKSCAN1",-0.250638490736905,6.3945795495607,-0.831040091367392,0.425266898756106,0.785357503318875,-0.797317087633379
"GPR89B",-0.362636279920643,2.54908348813704,-0.836143824902259,0.425276010330602,0.785357503318875,-0.797301395054877
"CENPL",-0.380274115436918,1.11118890979164,-0.812111600502184,0.425310578223993,0.785357503318875,-0.797241861643425
"TCIM",-0.802347885313009,1.96412322059375,-0.841878303012135,0.425375756439084,0.785357503318875,-0.797129618303362
"GIPC2",-0.582154119149199,-0.614549589225279,-0.810257431100392,0.425438270182391,0.785357503318875,-0.797021972882
"AL138963.3",-0.730081097258562,-0.671183473366905,-0.827737692111954,0.425482964460698,0.785357503318875,-0.796945017316041
"MUC12",0.954127209424603,-0.48573220079966,0.837435154967119,0.425486033276445,0.785357503318875,0.796939733536498
"GPBP1",-0.258342969173349,6.75209447905512,-0.827086272782991,0.425488680489548,0.785357503318875,-0.796935175675504
"FANCD2",-0.447869467457007,0.802311224625454,-0.810127403259858,0.425511604594335,0.785357503318875,-0.796895706601422
"AC009108.3",0.672227924010699,-0.270571729401465,0.835279569368065,0.425626983459985,0.785357503318875,0.796697074417084
"ZIM2-AS1",0.376396111320841,0.367241936418597,0.809714098295196,0.42574475648493,0.785357503318875,0.796494352945953
"ATRX",-0.283496231546741,7.06340848686864,-0.819465578717973,0.425768387328838,0.785357503318875,-0.796453681365212
"RPP38",-0.187373687689149,3.32656966456575,-0.809315000282913,0.425969969064455,0.785357503318875,-0.796106788011219
"JOSD2",-0.243153021380062,6.13858541392178,-0.831819902187952,0.425976153398134,0.785357503318875,-0.79609614717158
"CUL4A",0.170875426502483,5.57219921218929,0.832480658968654,0.425982555407833,0.785357503318875,0.79608513189089
"CCDC15",0.330237218172411,1.5830022590022,0.812684766913537,0.426006513529879,0.785357503318875,0.796043910467556
"CA2",-0.459298399364669,7.63714914399805,-0.831681987460168,0.426049914213287,0.785357503318875,-0.795969240365299
"CD200",-0.292199889516445,4.62138614099569,-0.824152363455298,0.426194466954381,0.785357503318875,-0.795720571950348
"OTULIN",0.357953024509353,3.69324108719382,0.822151663392317,0.426230512180602,0.785357503318875,0.795658572424695
"SRSF10",-0.193989205349667,5.92761110900282,-0.826236206080015,0.426230728126326,0.785357503318875,-0.795658200996863
"PIK3R3",0.358190803433979,2.66742462206927,0.814960078243217,0.426240696354569,0.785357503318875,0.795641055708966
"ST3GAL4",-0.206318211339385,4.87193543856666,-0.827152055579621,0.426301688035476,0.785357503318875,-0.795536155506678
"RAB7A",-0.109288386696338,7.54660817322101,-0.816470271512395,0.426425479046515,0.785357503318875,-0.795323273017944
"MAPK9",-0.288796904255874,5.28957389599759,-0.828588871000157,0.426437306466676,0.785357503318875,-0.795302935377102
"PDGFD",-0.685228378397826,-0.613223647829867,-0.815726422495598,0.42650797363119,0.785357503318875,-0.795181427699917
"TSFM",-0.171024393189914,4.21793283139991,-0.816859714155572,0.426513800389924,0.785357503318875,-0.795171409484241
"GARS",0.136481745166015,4.86184168378901,0.808090918348537,0.426661183159758,0.785357503318875,0.794918034007228
"AC004877.1",0.783769434770614,-0.205187735344786,0.823942171709603,0.426732037631939,0.785357503318875,0.794796241556364
"WDR38",1.50741031673887,0.0103323436935318,0.820226797046772,0.4267727217164,0.785357503318875,0.794726314610396
"NEK11",0.496048791287673,4.12616473652667,0.822006074450238,0.426778097535493,0.785357503318875,0.794717075056632
"SEC63",-0.202486292538193,6.29257290678526,-0.828778968629242,0.426799818267381,0.785357503318875,-0.794679743786206
"PRTG",0.556354188499757,2.56560865599423,0.825688360178094,0.426895071085792,0.785357503318875,0.794516046506984
"SH3GL1",0.175774016415512,4.92167939236479,0.815044348200172,0.426897329863848,0.785357503318875,0.794512164929386
"TLR10",-0.433922789318958,2.05070244717608,-0.80858785924578,0.426917752070356,0.785357503318875,-0.794477071108747
"PRNCR1",-0.827231715579928,0.728356658926469,-0.827329924536357,0.427068767109843,0.785357503318875,-0.794217595001123
"CD2BP2",-0.139383008521668,5.49242663030939,-0.824958822371594,0.427081950611951,0.785357503318875,-0.794194945465259
"C19orf33",0.992540352484569,0.199091573636036,0.832299834982295,0.427104298108534,0.785357503318875,0.794156552923409
"PRPF40B",0.26731053842873,3.63082640283747,0.826583398675324,0.427214173518114,0.785357503318875,0.793967806241365
"TIMM8B",-0.327234724409283,6.14359041158955,-0.825496155571908,0.42725504961473,0.785357503318875,-0.79389759549532
"CTBP1-DT",0.190259410312703,3.69199136509322,0.825781726265721,0.427277879348707,0.785357503318875,0.79385838375139
"ATP6V0A2",-0.370694965453311,3.56819131729811,-0.845955700223221,0.427376375243763,0.785357503318875,-0.793689223812453
"ARRDC1",0.252096408603558,3.36414322995624,0.822470472342067,0.42746207526646,0.785357503318875,0.793542058381253
"KRTCAP2",-0.32216840360105,5.47668754665405,-0.82605595261379,0.42746560235677,0.785357503318875,-0.793536001974344
"NDUFV2",-0.198518696775208,6.53991812333428,-0.821435666215087,0.427483686674886,0.785357503318875,-0.793504949643104
"PUS10",0.395558782312466,2.64716804912693,0.840533941430042,0.427512271593726,0.785357503318875,0.793455868436799
"RBM24",0.918150663182511,0.731515992732776,0.815470350134099,0.427540208464938,0.785357503318875,0.793407901795517
"ARAF",-0.170702125822604,4.55226009249723,-0.822751036089032,0.427601138948083,0.785357503318875,-0.793303292595885
"MPHOSPH8",-0.259907476775659,6.34133184135572,-0.813678012988151,0.427634733128876,0.785357503318875,-0.79324561975339
"PRR3",0.271721164999449,2.91414718665308,0.824983752688615,0.42764830585309,0.785357503318875,0.793222319514243
"RNASEH1-AS1",-0.439244944617478,3.19813137656432,-0.830798241476756,0.427695067934059,0.785357503318875,-0.793142046542019
"FEZ1",-0.279105503207046,8.8778882794735,-0.8237498241937,0.427718503854444,0.785357503318875,-0.793101817770187
"ZNF576",-0.148037073676111,3.68611344221145,-0.806198669545572,0.427731061636218,0.785357503318875,-0.793080262322302
"TMEM117",0.287925807758634,3.17916316235349,0.81791237691998,0.427790948007863,0.785357503318875,0.792977472359946
"TRMT1L",-0.158042714984231,4.66725967289859,-0.82003640201738,0.427799781047305,0.785357503318875,-0.79296231189346
"PEX14",-0.214278577682527,3.49078776142267,-0.809134307671383,0.427838612306939,0.785357503318875,-0.792895666553465
"SMAGP",0.628157928693308,0.505179118087052,0.81806436165402,0.42784169238975,0.785357503318875,0.79289038041765
"ZNF585A",-0.221016083637073,3.29902050310931,-0.822206105700707,0.42793994594383,0.785357503318875,-0.792721766176016
"ARFGEF1",0.174602462329364,4.9402566382018,0.816682650823687,0.427954165334519,0.785357503318875,0.792697365955853
"MLST8",-0.22859418626905,4.74519587025114,-0.820547058124806,0.428051355547888,0.785357503318875,-0.792530601922761
"MARK2",-0.236591462842334,4.38345719602817,-0.828087525791311,0.428068711296861,0.785357503318875,-0.792500824343549
"MATK",1.08233905593195,2.16052367593082,0.834520488643977,0.428073676065182,0.785357503318875,0.792492306328062
"ARIH2OS",-0.33460419136504,1.94727101301614,-0.815794470864677,0.428109349975908,0.785357503318875,-0.792431102559904
"FTSJ1",-0.18058941058829,4.03109479764994,-0.831014739986668,0.428119445085075,0.785357503318875,-0.792413783474734
"STIM2",-0.141120535926533,4.33685844689804,-0.812891765849109,0.428157448207944,0.785357503318875,-0.792348587765238
"EXOC3L1",-0.518757772848011,-0.700151823281191,-0.826287529385459,0.428160500957385,0.785357503318875,-0.792343350811086
"ROBO4",-0.4331273135376,2.62962988815763,-0.850890208727506,0.4281924110594,0.785357503318875,-0.792288610723885
"BHLHB9",0.185264006695618,3.69818733373973,0.816546255814352,0.428228715989203,0.785357503318875,0.792226334429654
"SUMF2",-0.305406073158492,5.42908696728437,-0.82603641822606,0.428256345164347,0.785357503318875,-0.792178942301241
"SLC25A24",0.327615067391217,3.71825031555526,0.80831706958053,0.42829128660224,0.785357503318875,0.792119010048099
"FPGT-TNNI3K",1.02740883276135,-0.00445864818564685,0.827482130867358,0.428293892044541,0.785357503318875,0.792114541255341
"NDOR1",-0.501702991473297,1.26500850585524,-0.88514555725512,0.428303068134344,0.785357503318875,-0.79209880276999
"SERPINB6",0.102499116688456,6.58855854153963,0.822000581256478,0.428358241750081,0.785371165828997,0.792004175188125
"MTRNR2L10",-0.719722215196472,1.32946844675421,-0.82213062512051,0.428461228610812,0.785472478472556,-0.791827562675383
"CEP295",0.404047599267753,3.25809406783184,0.815104293178425,0.428679384375053,0.785704496093261,0.791453528169862
"C6orf120",0.21216268467097,4.35050474065971,0.807926004501103,0.428755837041566,0.785704496093261,0.791322474013123
"TASP1",-0.367225988714719,2.28740341761821,-0.828017290809174,0.428791987540801,0.785704496093261,-0.79126051003464
"PHKG1",0.357005528932989,3.52293678398701,0.812007885488682,0.428793543004873,0.785704496093261,0.791257843950358
"TSPAN19",-0.494734557495947,2.58605874299585,-0.811278763064036,0.428826504460696,0.785704496093261,-0.791201348937669
"TRIM13",-0.161440689007751,4.74789619300465,-0.81551554534321,0.42888203011849,0.785718754275852,-0.791106185223934
"CEP41",-0.228006467301015,4.51995091131109,-0.839822231952464,0.429058398276018,0.785897813958307,-0.790803960780288
"C16orf45",-0.216999530596028,5.59863805277555,-0.804459932874168,0.429080818025161,0.785897813958307,-0.790765547476788
"AC022893.1",0.581993618592502,0.368879484168108,0.819131262036572,0.429162353326978,0.785897813958307,0.790625857253888
"ARCN1",-0.0698181955566314,5.94589977990977,-0.803598969538886,0.429203633074421,0.785897813958307,-0.790555140676233
"AGBL2",-0.943832204328462,-0.181167166713799,-0.80985650579578,0.429232334169583,0.785897813958307,-0.790505974991513
"PVR",0.432887526003462,1.83210162363381,0.823919806219139,0.429266296996489,0.785897813958307,0.79044779829872
"AC233263.6",-0.684625809836405,0.0458661082264368,-0.826442733546061,0.429356081442826,0.785927838817148,-0.790294014733248
"SMYD3",0.282732835222778,3.24951901044094,0.818746537415898,0.429378209807679,0.785927838817148,0.790256115951973
"TMEM177",-0.358641438701845,1.94738617640923,-0.824154844738908,0.429581536020843,0.78621255986377,-0.789907936571077
"MOSPD1",0.200559747099026,3.03197851746575,0.802653940479359,0.429739708297638,0.786414586840234,0.789637145793113
"ZCRB1",-0.227413733745487,7.49997054428043,-0.811312151184424,0.429833977464055,0.78649964055214,-0.78947578461064
"AC091057.3",-0.775999672938969,0.48796414625702,-0.813291135438289,0.429901862779092,0.786536404197389,-0.789359597578797
"DMBT1",0.64656482417797,0.545009443518308,0.823252572860918,0.43005839011756,0.786735318604345,0.789091738608229
"MBD6",-0.184585712085636,4.49585611441146,-0.806433275850609,0.430218114080385,0.786805156790328,-0.788818467731913
"URI1",-0.135941458492487,6.026657395612,-0.815590643649493,0.430233778381339,0.786805156790328,-0.78879167093479
"IL17RB",0.395351606773292,3.80227883467695,0.815663220315114,0.430239995500769,0.786805156790328,0.788781035514222
"GSK3B",0.154314317001609,4.907917286048,0.819839941237005,0.43052332628798,0.787235820080144,0.78829644554772
"POLE3",-0.186276488897779,4.95241289728643,-0.820398568468414,0.4306235896169,0.787331675849941,-0.788125006217999
"MLH3",-0.310144484364291,4.40630286818203,-0.820055102085172,0.43075157146435,0.787478183913443,-0.787906204901426
"ZNF699",0.640124940127312,-0.271190668473088,0.812359848432554,0.430840523094308,0.787553314291128,0.787754152944124
"TIE1",-0.348393691947092,2.4552209952722,-0.811353563335128,0.431024023583455,0.787801239017427,-0.787440538772701
"AC067735.1",0.858709304665446,-0.498886725706802,0.799985299423086,0.43125574234179,0.78805493600478,0.787044627081226
"NRXN3",-0.500271180435474,4.05789660152253,-0.816777395299328,0.431318542140744,0.78805493600478,-0.786937349399122
"MT-CO3",-0.458914260444371,13.4686121441181,-0.82189550012601,0.431394517026162,0.78805493600478,-0.786807577495682
"TFEB",-0.286502960523666,5.3278912189114,-0.827634110696099,0.431397234292224,0.78805493600478,-0.786802936407508
"ZNF687",-0.286104071055101,3.09051627676407,-0.837949570315086,0.431402255481987,0.78805493600478,-0.786794360264158
"LRP11",-0.174685566835658,4.8682369630035,-0.81513442529058,0.431471932531318,0.788078202354934,-0.786675358513072
"UGT8",-0.47769952211593,7.71271159404021,-0.814180978181022,0.431510766325595,0.788078202354934,-0.786609038932853
"FIP1L1",-0.165694046109913,4.88591962222656,-0.812931114940928,0.431701832141944,0.78825419828824,-0.786282790909545
"CD36",-0.887022391445575,-0.0502645306854545,-0.814726988593537,0.43170707832593,0.78825419828824,-0.786273834144682
"STAT4",0.831443479722735,0.675444063066008,0.799115065435743,0.431750825993206,0.78825419828824,0.786199146584037
"DDX52",-0.201556717946934,4.11128035588851,-0.813734525878031,0.431832084834405,0.788315099292269,-0.786060430261166
"ELAC1",-0.240487998301162,2.63050871953931,-0.79883223120549,0.431911808045807,0.788320612535475,-0.78592435009765
"CRNDE",0.798709480344501,2.16702006079322,0.822604919596924,0.431976955759209,0.788320612535475,0.78581315976868
"FRMD8",-0.207458201234109,4.55340188100683,-0.812057672179681,0.431978810466362,0.788320612535475,-0.785809994404593
"RC3H2",-0.174286207330894,5.24716932601493,-0.813380811548454,0.432029522024614,0.788325739434425,-0.785723449805147
"BPGM",-0.139258210600065,4.11252133974758,-0.80446650918064,0.432126138315363,0.788414618431921,-0.785558580243859
"EIF4G2",0.111785649163798,8.49342034058753,0.818930939859324,0.432253019537246,0.78855869000382,0.785342097928674
"RGPD5",-1.0609102800728,-0.404524500451059,-0.806502791819981,0.432440828227561,0.788794453979121,-0.785021729871583
"IGFBP3",1.08323494781821,3.35384839257805,0.820279108038378,0.432478116196974,0.788794453979121,0.784958132846893
"CDK11A",-0.54568825104183,1.72061500441236,-0.808080033857847,0.432621447293651,0.788968435074425,-0.784713702013824
"ZNF563",-0.397798358286492,1.37791102752007,-0.802100349134436,0.432674057934691,0.78897694974307,-0.784623993798312
"EIF4E2",0.148332668104502,4.76461189216397,0.800916470760013,0.43274694076496,0.789008984962508,0.784499729206526
"PTCD1",0.262082731334518,2.64145210140028,0.797248596977641,0.43281385379806,0.789008984962508,0.78438565373232
"APH1A",-0.173592015070704,5.72272346087994,-0.818269834516619,0.432835457023851,0.789008984962508,-0.784348826043278
"FBLN5",0.579191606123594,3.31948475958009,0.804198548003251,0.433036942582296,0.789288843069757,0.784005398574859
"PPIC",0.46348466357872,2.49219899199568,0.809302273880339,0.433148195980348,0.789404192829301,0.783815809354112
"DCXR",0.286634222149405,6.22735944921687,0.816624707474433,0.433265778078906,0.789531049700427,0.783615465881957
"NACC2",0.149917567501376,6.92783366659306,0.797016731071341,0.433397942117849,0.789573584277635,0.783390314358489
"CASP2",-0.30136665482207,3.29592178207658,-0.811122381091345,0.433420632137337,0.789573584277635,-0.783351664173404
"SH3PXD2B",0.167262438983007,3.91314827061522,0.812979812912832,0.433452817518408,0.789573584277635,0.78329684159407
"TBC1D12",-0.269859083496336,6.16817241529013,-0.811138147332943,0.43348103141207,0.789573584277635,-0.783248785736071
"FBXO25",-0.145501195448496,4.63906570451141,-0.80017853155278,0.433636122908751,0.78976008676346,-0.782984655448025
"NECAP2",-0.260682889411162,5.30058546210516,-0.818861744937992,0.433679401110858,0.78976008676346,-0.78291095977549
"CD274",-0.378977635451086,1.31648584563584,-0.801066501637525,0.433862949276109,0.790006921469011,-0.782598454630182
"RABEP1",-0.239305575900393,6.43402236672346,-0.81432326466919,0.433985715179174,0.790143037360733,-0.782389478701386
"AL162231.1",-0.359977424982169,4.34485932136574,-0.807548470529059,0.434279766162912,0.790590941564496,-0.781889074863991
"OSBPL10",0.850348143837723,0.948829086511779,0.796034118685238,0.434344209945151,0.790620801135644,0.781779433248723
"KIF26B",0.327334703393297,2.87773092419308,0.808481467228897,0.434449696593395,0.790725354660197,0.781599983513655
"ERO1A",0.161691288956681,4.91308312642436,0.807317993873779,0.434546707106392,0.79081445967598,0.781434975260392
"ARMC2",0.592240911952382,1.60647914010322,0.80013579837017,0.434598382392519,0.790821050313322,0.781347087814889
"WNT6",0.716906409912981,0.497867560601444,0.799875351040175,0.434701946968174,0.79092204989002,0.781170967120309
"RASSF1",-0.249597169145777,4.37834794363747,-0.825343414779736,0.434788726016846,0.790992489946853,-0.781023410350778
"ZBED4",-0.215911891263308,2.93294210995713,-0.799307082496723,0.434849903877544,0.791014523231549,-0.780919395374689
"HINT1",-0.225351834060091,8.39298535850444,-0.80886890787132,0.434921961577596,0.791014523231549,-0.780796893263827
"NR3C2",0.221265125446497,4.0384427490324,0.802102528649649,0.434975694603238,0.791014523231549,0.780705551747949
"AC138969.1",-0.430282147532623,0.976752005185904,-0.812974931470138,0.434993099303975,0.791014523231549,-0.780675966652261
